"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","NoDevCommits","Number of committers","NoPreviousModifications","bug"
"L44639","NoMasterNodeTests.java","src/test/java/org/elasticsearch/cluster/NoMasterNodeTests.java","L44632","8","0","1","1","93","131","L43358","NoMasterNodeTests.java","src/test/java/org/elasticsearch/cluster/NoMasterNodeTests.java","L43351","8","0","93","0","1466","3","6","0"
"L44640","SimpleClusterStateTests.java","src/test/java/org/elasticsearch/cluster/SimpleClusterStateTests.java","L44632","1","0","1","6","78","121","L43359","SimpleClusterStateTests.java","src/test/java/org/elasticsearch/cluster/SimpleClusterStateTests.java","L43351","1","0","78","0","244","1","1","0"
"L44641","SimpleDataNodesTests.java","src/test/java/org/elasticsearch/cluster/SimpleDataNodesTests.java","L44632","3","0","1","1","41","77","L43360","SimpleDataNodesTests.java","src/test/java/org/elasticsearch/cluster/SimpleDataNodesTests.java","L43351","3","0","41","0","1466","2","4","0"
"L44642","SpecificMasterNodesTests.java","src/test/java/org/elasticsearch/cluster/SpecificMasterNodesTests.java","L44632","4","0","2","3","89","139","L43361","SpecificMasterNodesTests.java","src/test/java/org/elasticsearch/cluster/SpecificMasterNodesTests.java","L43351","4","0","89","2","1466","3","7","0"
"L44643","UpdateSettingsValidationTests.java","src/test/java/org/elasticsearch/cluster/UpdateSettingsValidationTests.java","L44632","2","0","1","1","34","63","L43362","UpdateSettingsValidationTests.java","src/test/java/org/elasticsearch/cluster/UpdateSettingsValidationTests.java","L43351","2","0","34","0","1466","2","4","0"
"L44651","AckClusterUpdateSettingsTests.java","src/test/java/org/elasticsearch/cluster/ack/AckClusterUpdateSettingsTests.java","L44650","10","0","0","3","87","130","L43370","AckClusterUpdateSettingsTests.java","src/test/java/org/elasticsearch/cluster/ack/AckClusterUpdateSettingsTests.java","L43369","10","0","87","0","1466","2","2","0"
"L44652","AckTests.java","src/test/java/org/elasticsearch/cluster/ack/AckTests.java","L44650","26","0","0","23","311","423","L43371","AckTests.java","src/test/java/org/elasticsearch/cluster/ack/AckTests.java","L43369","26","0","311","0","1466","6","21","0"
"L53304","AwarenessAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/AwarenessAllocationTests.java","L53303","21","0","1","3","171","229","L51908","AwarenessAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/AwarenessAllocationTests.java","L51907","21","0","171","1","1466","4","7","0"
"L53305","ClusterRerouteTests.java","src/test/java/org/elasticsearch/cluster/allocation/ClusterRerouteTests.java","L53303","1","0","1","4","156","215","L51909","ClusterRerouteTests.java","src/test/java/org/elasticsearch/cluster/allocation/ClusterRerouteTests.java","L51907","1","0","156","0","762","4","8","0"
"L53306","FilteringAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/FilteringAllocationTests.java","L53303","12","0","0","3","108","148","L51910","FilteringAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/FilteringAllocationTests.java","L51907","12","0","108","0","1466","3","5","0"
"L53307","ShardsAllocatorModuleTests.java","src/test/java/org/elasticsearch/cluster/allocation/ShardsAllocatorModuleTests.java","L53303","2","0","0","4","40","69","L51911","ShardsAllocatorModuleTests.java","src/test/java/org/elasticsearch/cluster/allocation/ShardsAllocatorModuleTests.java","L51907","2","0","40","0","319","3","6","0"
"L53308","SimpleAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/SimpleAllocationTests.java","L53303","7","0","1","1","50","81","L51912","SimpleAllocationTests.java","src/test/java/org/elasticsearch/cluster/allocation/SimpleAllocationTests.java","L51907","7","0","50","0","1466","2","4","0"
"L46152","MappingMetaDataParserTests.java","src/test/java/org/elasticsearch/cluster/metadata/MappingMetaDataParserTests.java","L46151","3","0","1","15","298","347","L44860","MappingMetaDataParserTests.java","src/test/java/org/elasticsearch/cluster/metadata/MappingMetaDataParserTests.java","L44859","3","0","298","1","1466","3","5","0"
"L46153","MetaDataTests.java","src/test/java/org/elasticsearch/cluster/metadata/MetaDataTests.java","L46151","11","0","1","31","381","486","L44861","MetaDataTests.java","src/test/java/org/elasticsearch/cluster/metadata/MetaDataTests.java","L44859","11","0","381","1","31","6","7","0"
"L46154","ToAndFromJsonMetaDataTests.java","src/test/java/org/elasticsearch/cluster/metadata/ToAndFromJsonMetaDataTests.java","L46151","1","0","1","1","153","194","L44862","ToAndFromJsonMetaDataTests.java","src/test/java/org/elasticsearch/cluster/metadata/ToAndFromJsonMetaDataTests.java","L44859","1","0","153","1","244","4","6","0"
"L48648","DiscoveryNodeFiltersTests.java","src/test/java/org/elasticsearch/cluster/node/DiscoveryNodeFiltersTests.java","L48647","1","0","1","5","78","120","L47321","DiscoveryNodeFiltersTests.java","src/test/java/org/elasticsearch/cluster/node/DiscoveryNodeFiltersTests.java","L47320","1","0","78","0","1466","2","3","0"
"L48973","AddIncrementallyTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AddIncrementallyTests.java","L48972","19","0","0","4","352","436","L47629","AddIncrementallyTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AddIncrementallyTests.java","L47628","19","0","352","0","1466","4","15","0"
"L48974","AllocatePostApiFlagTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AllocatePostApiFlagTests.java","L48972","1","0","1","1","38","68","L47630","AllocatePostApiFlagTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AllocatePostApiFlagTests.java","L47628","1","0","38","0","4735","3","11","0"
"L48975","AllocationCommandsTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AllocationCommandsTests.java","L48972","9","0","1","5","321","393","L47631","AllocationCommandsTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AllocationCommandsTests.java","L47628","9","0","321","2","511","4","15","0"
"L48976","AwarenessAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AwarenessAllocationTests.java","L48972","7","0","1","10","641","828","L47632","AwarenessAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/AwarenessAllocationTests.java","L47628","7","0","641","0","4735","3","11","0"
"L48977","BalanceConfigurationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/BalanceConfigurationTests.java","L48972","39","0","0","6","381","510","L47633","BalanceConfigurationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/BalanceConfigurationTests.java","L47628","39","0","381","0","1466","5","15","0"
"L48978","ClusterRebalanceRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ClusterRebalanceRoutingTests.java","L48972","45","0","0","7","499","626","L47634","ClusterRebalanceRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ClusterRebalanceRoutingTests.java","L47628","45","0","499","0","4735","3","13","0"
"L48979","ConcurrentRebalanceRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ConcurrentRebalanceRoutingTests.java","L48972","5","0","0","2","107","154","L47635","ConcurrentRebalanceRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ConcurrentRebalanceRoutingTests.java","L47628","5","0","107","0","4735","3","11","0"
"L48980","DeadNodesAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/DeadNodesAllocationTests.java","L48972","2","0","1","3","181","246","L47636","DeadNodesAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/DeadNodesAllocationTests.java","L47628","2","0","181","0","4735","3","12","0"
"L48981","DisableAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/DisableAllocationTests.java","L48972","1","0","1","3","99","147","L47637","DisableAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/DisableAllocationTests.java","L47628","1","0","99","0","4735","3","11","0"
"L48982","ElectReplicaAsPrimaryDuringRelocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ElectReplicaAsPrimaryDuringRelocationTests.java","L48972","4","0","1","1","73","114","L47638","ElectReplicaAsPrimaryDuringRelocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ElectReplicaAsPrimaryDuringRelocationTests.java","L47628","4","0","73","0","4735","3","11","0"
"L48983","FailedNodeRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FailedNodeRoutingTests.java","L48972","3","0","0","3","116","163","L47639","FailedNodeRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FailedNodeRoutingTests.java","L47628","3","0","116","0","4735","3","10","0"
"L48984","FailedShardsRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FailedShardsRoutingTests.java","L48972","9","0","1","5","335","430","L47640","FailedShardsRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FailedShardsRoutingTests.java","L47628","9","0","335","0","4735","3","13","0"
"L48985","FilterRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FilterRoutingTests.java","L48972","4","0","1","2","120","169","L47641","FilterRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/FilterRoutingTests.java","L47628","4","0","120","0","4735","3","11","0"
"L48986","IndexBalanceTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/IndexBalanceTests.java","L48972","20","0","1","3","413","539","L47642","IndexBalanceTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/IndexBalanceTests.java","L47628","20","0","413","0","4735","3","11","0"
"L48987","NodeVersionAllocationDeciderTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/NodeVersionAllocationDeciderTests.java","L48972","25","0","1","3","268","341","L47643","NodeVersionAllocationDeciderTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/NodeVersionAllocationDeciderTests.java","L47628","25","0","268","1","1466","1","3","0"
"L48988","PreferLocalPrimariesToRelocatingPrimariesTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PreferLocalPrimariesToRelocatingPrimariesTests.java","L48972","5","0","1","1","87","124","L47644","PreferLocalPrimariesToRelocatingPrimariesTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PreferLocalPrimariesToRelocatingPrimariesTests.java","L47628","5","0","87","1","4735","3","3","0"
"L48989","PreferPrimaryAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PreferPrimaryAllocationTests.java","L48972","2","0","1","1","62","103","L47645","PreferPrimaryAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PreferPrimaryAllocationTests.java","L47628","2","0","62","0","4735","3","10","0"
"L48990","PrimaryElectionRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PrimaryElectionRoutingTests.java","L48972","2","0","1","2","94","144","L47646","PrimaryElectionRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PrimaryElectionRoutingTests.java","L47628","2","0","94","0","4735","3","11","0"
"L48991","PrimaryNotRelocatedWhileBeingRecoveredTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PrimaryNotRelocatedWhileBeingRecoveredTests.java","L48972","1","0","1","1","54","94","L47647","PrimaryNotRelocatedWhileBeingRecoveredTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/PrimaryNotRelocatedWhileBeingRecoveredTests.java","L47628","1","0","54","0","4735","3","11","0"
"L48992","RandomAllocationDeciderTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RandomAllocationDeciderTests.java","L48972","30","0","1","1","166","215","L47648","RandomAllocationDeciderTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RandomAllocationDeciderTests.java","L47628","30","0","166","0","4735","3","11","0"
"L48993","RebalanceAfterActiveTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RebalanceAfterActiveTests.java","L48972","6","0","1","1","103","151","L47649","RebalanceAfterActiveTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RebalanceAfterActiveTests.java","L47628","6","0","103","0","4735","3","12","0"
"L48994","ReplicaAllocatedAfterPrimaryTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ReplicaAllocatedAfterPrimaryTests.java","L48972","1","0","1","1","67","106","L47650","ReplicaAllocatedAfterPrimaryTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ReplicaAllocatedAfterPrimaryTests.java","L47628","1","0","67","0","4735","3","12","0"
"L48995","RoutingNodesIntegrityTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RoutingNodesIntegrityTests.java","L48972","1","0","1","3","308","416","L47651","RoutingNodesIntegrityTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RoutingNodesIntegrityTests.java","L47628","1","0","308","0","4735","3","4","0"
"L48996","RoutingNodesUtils.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RoutingNodesUtils.java","L48972","2","0","1","1","13","37","L47652","RoutingNodesUtils.java","src/test/java/org/elasticsearch/cluster/routing/allocation/RoutingNodesUtils.java","L47628","2","0","13","0","1466","1","1","0"
"L48997","SameShardRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/SameShardRoutingTests.java","L48972","2","0","1","1","59","94","L47653","SameShardRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/SameShardRoutingTests.java","L47628","2","0","59","0","4735","3","14","0"
"L48999","ShardVersioningTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ShardVersioningTests.java","L48972","5","0","0","2","68","101","L47655","ShardVersioningTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ShardVersioningTests.java","L47628","5","0","68","0","4735","3","11","0"
"L48998","ShardsLimitAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ShardsLimitAllocationTests.java","L48972","3","0","1","2","133","189","L47654","ShardsLimitAllocationTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/ShardsLimitAllocationTests.java","L47628","3","0","133","0","4735","3","12","0"
"L49000","SingleShardNoReplicasRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/SingleShardNoReplicasRoutingTests.java","L48972","18","0","1","4","325","412","L47656","SingleShardNoReplicasRoutingTests.java","src/test/java/org/elasticsearch/cluster/routing/allocation/SingleShardNoReplicasRoutingTests.java","L47628","18","0","325","0","4735","3","11","0"
